id,trial,tested_item_points,recallError,tested_SL,TL,TR,BL,BR,AOI,start,end,duration,entry_n,trial_period,exclude_pp,exclude_trial_phase7,AOI_value
Pri_ET_Study2_24,60,3,81,BL,2,1,3,4,BL,725,1358,633,2,7,0,0,3
Pri_ET_Study2_24,60,3,81,BL,2,1,3,4,TR,1567,1733,166,3,7,0,0,1
Pri_ET_Study2_24,60,3,81,BL,2,1,3,4,TL,1783,2008,225,4,7,0,0,2
Pri_ET_Study2_24,61,1,28,BL,4,2,1,3,TL,0,716,716,1,7,0,0,4
Pri_ET_Study2_24,61,1,28,BL,4,2,1,3,BR,774,933,159,2,7,0,0,3
Pri_ET_Study2_24,61,1,28,BL,4,2,1,3,BL,1108,1558,450,3,7,0,0,1
Pri_ET_Study2_24,61,1,28,BL,4,2,1,3,TR,1741,1941,200,4,7,0,0,2
Pri_ET_Study2_24,62,3,121,BL,2,1,3,4,BR,0,283,283,1,7,0,0,4
Pri_ET_Study2_24,62,3,121,BL,2,1,3,4,BL,325,591,266,2,7,0,0,3
Pri_ET_Study2_24,62,3,121,BL,2,1,3,4,TL,817,1258,441,3,7,0,0,2
Pri_ET_Study2_24,62,3,121,BL,2,1,3,4,TR,1300,1808,508,4,7,0,0,1
Pri_ET_Study2_24,62,3,121,BL,2,1,3,4,TL,1850,2008,158,5,7,0,0,2
Pri_ET_Study2_24,63,1,13,TR,2,1,3,4,BR,0,534,534,1,7,0,0,4
Pri_ET_Study2_24,63,1,13,TR,2,1,3,4,BL,584,1267,683,2,7,0,0,3
Pri_ET_Study2_24,63,1,13,TR,2,1,3,4,BR,1308,1492,184,3,7,0,0,4
Pri_ET_Study2_24,63,1,13,TR,2,1,3,4,TR,1542,1800,258,4,7,0,0,1
Pri_ET_Study2_24,64,3,2,TR,1,3,2,4,BR,0,700,700,1,7,0,0,4
Pri_ET_Study2_24,64,3,2,TR,1,3,2,4,TR,733,1316,583,2,7,0,0,3
Pri_ET_Study2_24,64,3,2,TR,1,3,2,4,BL,1375,1758,383,3,7,0,0,2
Pri_ET_Study2_24,64,3,2,TR,1,3,2,4,TL,1841,1991,150,4,7,0,0,1
Pri_ET_Study2_24,65,3,12,BR,1,2,4,3,BL,0,350,350,1,7,0,0,4
Pri_ET_Study2_24,65,3,12,BR,1,2,4,3,BR,499,1149,650,2,7,0,0,3
Pri_ET_Study2_24,65,3,12,BR,1,2,4,3,BL,1208,1358,150,3,7,0,0,4
Pri_ET_Study2_24,65,3,12,BR,1,2,4,3,TR,1416,1824,408,4,7,0,0,2
Pri_ET_Study2_24,66,4,49,TL,4,3,2,1,TL,8,416,408,1,7,0,0,4
Pri_ET_Study2_24,66,4,49,TL,4,3,2,1,TR,458,1149,691,2,7,0,0,3
Pri_ET_Study2_24,66,4,49,TL,4,3,2,1,TL,1199,1349,150,3,7,0,0,4
Pri_ET_Study2_24,66,4,49,TL,4,3,2,1,BL,1391,1583,192,4,7,0,0,2
Pri_ET_Study2_24,66,4,49,TL,4,3,2,1,BR,1758,2008,250,5,7,0,0,1
Pri_ET_Study2_24,67,4,23,TL,4,2,1,3,TL,0,884,884,1,7,0,0,4
Pri_ET_Study2_24,67,4,23,TL,4,2,1,3,BR,959,1517,558,2,7,0,0,3
Pri_ET_Study2_24,67,4,23,TL,4,2,1,3,TL,1742,2009,267,3,7,0,0,4
Pri_ET_Study2_24,68,2,81,BL,1,4,2,3,TR,0,317,317,1,7,0,0,4
Pri_ET_Study2_24,68,2,81,BL,1,4,2,3,BR,367,892,525,2,7,0,0,3
Pri_ET_Study2_24,68,2,81,BL,1,4,2,3,BL,942,1125,183,3,7,0,0,2
Pri_ET_Study2_24,68,2,81,BL,1,4,2,3,TL,1167,1700,533,4,7,0,0,1
Pri_ET_Study2_24,68,2,81,BL,1,4,2,3,TR,1733,1950,217,5,7,0,0,4
Pri_ET_Study2_24,69,4,31,BR,3,1,2,4,BR,0,292,292,1,7,0,0,4
Pri_ET_Study2_24,69,4,31,BR,3,1,2,4,TL,384,942,558,2,7,0,0,3
Pri_ET_Study2_24,69,4,31,BR,3,1,2,4,BL,1000,1175,175,3,7,0,0,2
Pri_ET_Study2_24,69,4,31,BR,3,1,2,4,BR,1225,1383,158,4,7,0,0,4
Pri_ET_Study2_24,69,4,31,BR,3,1,2,4,TR,1425,1942,517,5,7,0,0,1
Pri_ET_Study2_24,70,4,7,BL,3,2,4,1,BL,0,475,475,1,7,0,0,4
Pri_ET_Study2_24,70,4,7,BL,3,2,4,1,TL,575,1033,458,2,7,0,0,3
Pri_ET_Study2_24,70,4,7,BL,3,2,4,1,TR,1066,1408,342,3,7,0,0,2
Pri_ET_Study2_24,70,4,7,BL,3,2,4,1,BR,1450,1700,250,4,7,0,0,1
Pri_ET_Study2_24,70,4,7,BL,3,2,4,1,BL,1741,1983,242,5,7,0,0,4
Pri_ET_Study2_24,71,3,83,BL,1,2,3,4,BR,0,600,600,1,7,0,0,4
Pri_ET_Study2_24,71,3,83,BL,1,2,3,4,BL,650,1125,475,2,7,0,0,3
Pri_ET_Study2_24,71,3,83,BL,1,2,3,4,TR,1308,1616,308,3,7,0,0,2
Pri_ET_Study2_24,71,3,83,BL,1,2,3,4,TL,1658,1950,292,4,7,0,0,1
Pri_ET_Study2_24,72,4,96,TL,4,1,2,3,TL,0,883,883,1,7,0,0,4
Pri_ET_Study2_24,72,4,96,TL,4,1,2,3,BR,1108,1675,567,2,7,0,0,3
Pri_ET_Study2_24,73,1,4,TR,4,1,3,2,TL,0,600,600,1,7,0,0,4
Pri_ET_Study2_24,73,1,4,TR,4,1,3,2,BL,750,1242,492,2,7,0,0,3
Pri_ET_Study2_24,73,1,4,TR,4,1,3,2,BR,1292,1725,433,3,7,0,0,2
Pri_ET_Study2_24,73,1,4,TR,4,1,3,2,TR,1767,1967,200,4,7,0,0,1
Pri_ET_Study2_24,74,2,151,BR,3,1,4,2,BL,0,475,475,1,7,0,0,4
Pri_ET_Study2_24,74,2,151,BR,3,1,4,2,TL,659,1475,816,2,7,0,0,3
Pri_ET_Study2_24,74,2,151,BR,3,1,4,2,TR,1509,1700,191,3,7,0,0,1
Pri_ET_Study2_24,75,2,0,TL,2,1,4,3,BL,0,916,916,1,7,0,0,4
Pri_ET_Study2_24,75,2,0,TL,2,1,4,3,BR,966,1408,442,2,7,0,0,3
Pri_ET_Study2_24,75,2,0,TL,2,1,4,3,TL,1624,1891,267,3,7,0,0,2
Pri_ET_Study2_24,76,4,12,TL,4,2,3,1,TL,42,534,492,1,7,0,0,4
Pri_ET_Study2_24,76,4,12,TL,4,2,3,1,BL,742,1342,600,2,7,0,0,3
Pri_ET_Study2_24,76,4,12,TL,4,2,3,1,BR,1483,1633,150,3,7,0,0,1
Pri_ET_Study2_24,77,2,5,TL,2,4,1,3,TR,367,967,600,1,7,0,0,4
Pri_ET_Study2_24,77,2,5,TL,2,4,1,3,BR,1025,1342,317,2,7,0,0,3
Pri_ET_Study2_24,77,2,5,TL,2,4,1,3,TL,1558,2008,450,3,7,0,0,2
Pri_ET_Study2_24,78,4,56,TL,4,2,3,1,TL,0,292,292,1,7,0,0,4
Pri_ET_Study2_24,78,4,56,TL,4,2,3,1,BL,475,875,400,2,7,0,0,3
Pri_ET_Study2_24,78,4,56,TL,4,2,3,1,TL,925,1400,475,3,7,0,0,4
Pri_ET_Study2_24,78,4,56,TL,4,2,3,1,TR,1700,1867,167,4,7,0,0,2
Pri_ET_Study2_24,79,2,5,TR,4,2,1,3,TL,0,367,367,1,7,0,0,4
Pri_ET_Study2_24,79,2,5,TR,4,2,1,3,BR,425,1100,675,2,7,0,0,3
Pri_ET_Study2_24,79,2,5,TR,4,2,1,3,BL,1275,1441,166,3,7,0,0,1
Pri_ET_Study2_24,79,2,5,TR,4,2,1,3,TR,1500,1966,466,4,7,0,0,2
Pri_ET_Study2_24,80,3,9,TL,3,4,2,1,TR,0,375,375,1,7,0,0,4
Pri_ET_Study2_24,80,3,9,TL,3,4,2,1,TL,417,1167,750,2,7,0,0,3
Pri_ET_Study2_24,80,3,9,TL,3,4,2,1,BL,1392,1775,383,3,7,0,0,2
Pri_ET_Study2_24,81,4,69,TR,1,4,2,3,TR,0,541,541,1,7,0,0,4
Pri_ET_Study2_24,81,4,69,TR,1,4,2,3,BR,583,1124,541,2,7,0,0,3
Pri_ET_Study2_24,81,4,69,TR,1,4,2,3,BL,1299,1633,334,3,7,0,0,2
Pri_ET_Study2_24,81,4,69,TR,1,4,2,3,TL,1774,2008,234,4,7,0,0,1
Pri_ET_Study2_24,82,4,42,TR,2,4,3,1,TR,0,275,275,1,7,0,0,4
Pri_ET_Study2_24,82,4,42,TR,2,4,3,1,BL,450,983,533,2,7,0,0,3
Pri_ET_Study2_24,82,4,42,TR,2,4,3,1,TL,1033,1750,717,3,7,0,0,2
Pri_ET_Study2_24,82,4,42,TR,2,4,3,1,BR,1808,1983,175,4,7,0,0,1
Pri_ET_Study2_24,83,3,9,BR,2,1,4,3,BL,0,542,542,1,7,0,0,4
Pri_ET_Study2_24,83,3,9,BR,2,1,4,3,TL,875,1159,284,2,7,0,0,2
Pri_ET_Study2_24,83,3,9,BR,2,1,4,3,BR,1367,1800,433,3,7,0,0,3
Pri_ET_Study2_24,84,2,117,TR,3,2,4,1,BL,0,283,283,1,7,0,0,4
Pri_ET_Study2_24,84,2,117,TR,3,2,4,1,TL,325,800,475,2,7,0,0,3
Pri_ET_Study2_24,84,2,117,TR,3,2,4,1,TR,850,1008,158,3,7,0,0,2
Pri_ET_Study2_24,84,2,117,TR,3,2,4,1,BR,1058,1700,642,4,7,0,0,1
Pri_ET_Study2_24,84,2,117,TR,3,2,4,1,TL,1766,1941,175,5,7,0,0,3
Pri_ET_Study2_24,85,4,14,TR,3,4,2,1,TR,0,517,517,1,7,0,0,4
Pri_ET_Study2_24,85,4,14,TR,3,4,2,1,TL,559,1150,591,2,7,0,0,3
Pri_ET_Study2_24,85,4,14,TR,3,4,2,1,BL,1275,1525,250,3,7,0,0,2
Pri_ET_Study2_24,85,4,14,TR,3,4,2,1,BR,1650,1867,217,4,7,0,0,1
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,BL,0,283,283,1,7,0,0,4
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,TL,317,767,450,2,7,0,0,3
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,TR,808,1025,217,3,7,0,0,2
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,BR,1083,1475,392,4,7,0,0,1
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,BL,1508,1667,159,5,7,0,0,4
Pri_ET_Study2_24,86,3,64,TL,3,2,4,1,TR,1725,1892,167,6,7,0,0,2
Pri_ET_Study2_24,87,4,32,BR,3,1,2,4,BR,0,325,325,1,7,0,0,4
Pri_ET_Study2_24,87,4,32,BR,3,1,2,4,BL,709,959,250,2,7,0,0,2
Pri_ET_Study2_24,87,4,32,BR,3,1,2,4,BR,992,1292,300,3,7,0,0,4
Pri_ET_Study2_24,87,4,32,BR,3,1,2,4,TL,1492,1900,408,4,7,0,0,3
Pri_ET_Study2_24,88,3,11,BL,2,4,3,1,TR,0,325,325,1,7,0,0,4
Pri_ET_Study2_24,88,3,11,BL,2,4,3,1,BR,591,916,325,2,7,0,0,1
Pri_ET_Study2_24,88,3,11,BL,2,4,3,1,BL,966,1283,317,3,7,0,0,3
Pri_ET_Study2_24,88,3,11,BL,2,4,3,1,TL,1333,1766,433,4,7,0,0,2
Pri_ET_Study2_24,88,3,11,BL,2,4,3,1,TR,1808,1975,167,5,7,0,0,4
Pri_ET_Study2_24,89,1,2,TR,3,1,4,2,BL,0,350,350,1,7,0,0,4
Pri_ET_Study2_24,89,1,2,TR,3,1,4,2,TR,550,1166,616,2,7,0,0,1
Pri_ET_Study2_24,89,1,2,TR,3,1,4,2,BR,1208,1708,500,3,7,0,0,2
Pri_ET_Study2_24,89,1,2,TR,3,1,4,2,TL,1766,2008,242,4,7,0,0,3
Pri_ET_Study2_24,90,1,15,TL,1,2,4,3,BL,0,867,867,1,7,0,0,4
Pri_ET_Study2_24,90,1,15,TL,1,2,4,3,BR,908,1358,450,2,7,0,0,3
Pri_ET_Study2_24,90,1,15,TL,1,2,4,3,TL,1416,1683,267,3,7,0,0,1
Pri_ET_Study2_24,90,1,15,TL,1,2,4,3,TR,1716,1966,250,4,7,0,0,2
Pri_ET_Study2_24,91,1,84,TL,1,3,4,2,BL,108,542,434,1,7,0,0,4
Pri_ET_Study2_24,91,1,84,TL,1,3,4,2,TR,592,850,258,2,7,0,0,3
Pri_ET_Study2_24,91,1,84,TL,1,3,4,2,TL,1041,1858,817,3,7,0,0,1
Pri_ET_Study2_24,92,4,44,BL,2,3,4,1,BL,0,200,200,1,7,0,0,4
Pri_ET_Study2_24,92,4,44,BL,2,3,4,1,TR,508,1042,534,2,7,0,0,3
Pri_ET_Study2_24,92,4,44,BL,2,3,4,1,TL,1083,1633,550,3,7,0,0,2
Pri_ET_Study2_24,92,4,44,BL,2,3,4,1,BR,1716,1883,167,4,7,0,0,1
Pri_ET_Study2_24,93,2,22,TL,2,3,1,4,BR,0,534,534,1,7,0,0,4
Pri_ET_Study2_24,93,2,22,TL,2,3,1,4,TR,634,1134,500,2,7,0,0,3
Pri_ET_Study2_24,93,2,22,TL,2,3,1,4,TL,1183,1900,717,3,7,0,0,2
Pri_ET_Study2_24,94,4,7,BL,1,2,4,3,BL,0,717,717,1,7,0,0,4
Pri_ET_Study2_24,94,4,7,BL,1,2,4,3,TR,975,1266,291,2,7,0,0,2
Pri_ET_Study2_24,94,4,7,BL,1,2,4,3,TL,1308,1700,392,3,7,0,0,1
Pri_ET_Study2_24,94,4,7,BL,1,2,4,3,TR,1750,1941,191,4,7,0,0,2
Pri_ET_Study2_24,95,4,7,BR,2,1,3,4,BR,0,659,659,1,7,0,0,4
Pri_ET_Study2_24,95,4,7,BR,2,1,3,4,BL,825,1042,217,2,7,0,0,3
Pri_ET_Study2_24,95,4,7,BR,2,1,3,4,TL,1084,1450,366,3,7,0,0,2
Pri_ET_Study2_24,95,4,7,BR,2,1,3,4,TR,1625,1825,200,4,7,0,0,1
Pri_ET_Study2_24,96,3,33,BR,2,4,1,3,TR,0,342,342,1,7,0,0,4
Pri_ET_Study2_24,96,3,33,BR,2,4,1,3,BR,392,1066,674,2,7,0,0,3
Pri_ET_Study2_24,96,3,33,BR,2,4,1,3,TL,1441,1691,250,3,7,0,0,2
Pri_ET_Study2_24,96,3,33,BR,2,4,1,3,BL,1750,1950,200,4,7,0,0,1
Pri_ET_Study2_24,97,4,15,BL,3,2,4,1,BL,0,275,275,1,7,0,0,4
Pri_ET_Study2_24,97,4,15,BL,3,2,4,1,TL,325,475,150,2,7,0,0,3
Pri_ET_Study2_24,97,4,15,BL,3,2,4,1,TR,516,933,417,3,7,0,0,2
Pri_ET_Study2_24,97,4,15,BL,3,2,4,1,TL,1091,1574,483,4,7,0,0,3
Pri_ET_Study2_24,97,4,15,BL,3,2,4,1,BR,1758,2008,250,5,7,0,0,1
Pri_ET_Study2_24,98,3,25,TR,4,3,2,1,TL,34,242,208,1,7,0,0,4
Pri_ET_Study2_24,98,3,25,TR,4,3,2,1,TR,275,792,517,2,7,0,0,3
Pri_ET_Study2_24,98,3,25,TR,4,3,2,1,BL,1159,1600,441,3,7,0,0,2
Pri_ET_Study2_24,98,3,25,TR,4,3,2,1,BR,1642,1842,200,4,7,0,0,1
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,TL,0,217,217,1,7,0,0,4
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,TR,334,767,433,2,7,0,0,3
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,BL,834,1100,266,3,7,0,0,1
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,TL,1142,1342,200,4,7,0,0,4
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,TR,1442,1625,183,5,7,0,0,3
Pri_ET_Study2_24,99,2,137,BR,4,3,1,2,BL,1842,2009,167,6,7,0,0,1
Pri_ET_Study2_24,100,3,143,TL,3,4,2,1,TR,0,300,300,1,7,0,0,4
Pri_ET_Study2_24,100,3,143,TL,3,4,2,1,TL,342,633,291,2,7,0,0,3
Pri_ET_Study2_24,100,3,143,TL,3,4,2,1,BL,683,975,292,3,7,0,0,2
Pri_ET_Study2_24,100,3,143,TL,3,4,2,1,TR,1217,1942,725,4,7,0,0,4
Pri_ET_Study2_24,101,1,34,TL,1,4,3,2,TR,0,433,433,1,7,0,0,4
Pri_ET_Study2_24,101,1,34,TL,1,4,3,2,TL,733,908,175,2,7,0,0,1
Pri_ET_Study2_24,101,1,34,TL,1,4,3,2,BL,958,1358,400,3,7,0,0,3
Pri_ET_Study2_24,101,1,34,TL,1,4,3,2,TL,1400,2008,608,4,7,0,0,1
Pri_ET_Study2_24,102,1,149,BL,2,3,1,4,TR,0,184,184,1,7,0,0,3
Pri_ET_Study2_24,102,1,149,BL,2,3,1,4,BR,342,542,200,2,7,0,0,4
Pri_ET_Study2_24,102,1,149,BL,2,3,1,4,TR,975,1209,234,3,7,0,0,3
Pri_ET_Study2_24,102,1,149,BL,2,3,1,4,BL,1334,1775,441,4,7,0,0,1
Pri_ET_Study2_24,103,2,116,BL,1,3,2,4,BR,0,458,458,1,7,0,0,4
Pri_ET_Study2_24,103,2,116,BL,1,3,2,4,TR,725,925,200,2,7,0,0,3
Pri_ET_Study2_24,103,2,116,BL,1,3,2,4,TL,1017,1200,183,3,7,0,0,1
Pri_ET_Study2_24,103,2,116,BL,1,3,2,4,BL,1250,1717,467,4,7,0,0,2
Pri_ET_Study2_24,103,2,116,BL,1,3,2,4,TL,1808,1967,159,5,7,0,0,1
Pri_ET_Study2_24,104,1,4,BR,4,3,2,1,TL,0,559,559,1,7,0,0,4
Pri_ET_Study2_24,104,1,4,BR,4,3,2,1,TR,592,784,192,2,7,0,0,3
Pri_ET_Study2_24,104,1,4,BR,4,3,2,1,BR,825,1184,359,3,7,0,0,1
Pri_ET_Study2_24,104,1,4,BR,4,3,2,1,BL,1225,1400,175,4,7,0,0,2
Pri_ET_Study2_24,104,1,4,BR,4,3,2,1,BR,1608,2008,400,5,7,0,0,1
Pri_ET_Study2_24,105,3,20,BR,4,2,1,3,TL,33,517,484,1,7,0,0,4
Pri_ET_Study2_24,105,3,20,BR,4,2,1,3,BR,775,1092,317,2,7,0,0,3
Pri_ET_Study2_24,105,3,20,BR,4,2,1,3,TR,1133,1433,300,3,7,0,0,2
Pri_ET_Study2_24,105,3,20,BR,4,2,1,3,BL,1791,2008,217,4,7,0,0,1
Pri_ET_Study2_24,106,3,21,TR,2,3,4,1,TL,0,175,175,1,7,0,0,2
Pri_ET_Study2_24,106,3,21,TR,2,3,4,1,BL,491,683,192,2,7,0,0,4
Pri_ET_Study2_24,106,3,21,TR,2,3,4,1,TR,750,1158,408,3,7,0,0,3
Pri_ET_Study2_24,106,3,21,TR,2,3,4,1,BR,1199,1449,250,4,7,0,0,1
Pri_ET_Study2_24,106,3,21,TR,2,3,4,1,BL,1533,1716,183,5,7,0,0,4
Pri_ET_Study2_24,107,3,23,BL,2,4,3,1,TR,0,300,300,1,7,0,0,4
Pri_ET_Study2_24,107,3,23,BL,2,4,3,1,BL,341,900,559,2,7,0,0,3
Pri_ET_Study2_24,107,3,23,BL,2,4,3,1,TL,1141,1600,459,3,7,0,0,2
Pri_ET_Study2_24,107,3,23,BL,2,4,3,1,BR,1783,2008,225,4,7,0,0,1
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,TR,0,283,283,1,7,0,0,4
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,TL,333,650,317,2,7,0,0,2
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,BL,700,933,233,3,7,0,0,1
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,BR,967,1208,241,4,7,0,0,3
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,BL,1250,1492,242,5,7,0,0,1
Pri_ET_Study2_24,108,1,15,BL,2,4,1,3,BR,1533,1866,333,6,7,0,0,3
Pri_ET_Study2_24,109,2,13,TR,1,2,4,3,BL,225,508,283,1,7,0,0,4
Pri_ET_Study2_24,109,2,13,TR,1,2,4,3,TR,850,1517,667,2,7,0,0,2
Pri_ET_Study2_24,109,2,13,TR,1,2,4,3,TL,1567,1758,191,3,7,0,0,1
Pri_ET_Study2_24,109,2,13,TR,1,2,4,3,TR,1808,2000,192,4,7,0,0,2
Pri_ET_Study2_24,110,2,22,BR,3,4,1,2,TR,0,267,267,1,7,0,0,4
Pri_ET_Study2_24,110,2,22,BR,3,4,1,2,TL,317,883,566,2,7,0,0,3
Pri_ET_Study2_24,110,2,22,BR,3,4,1,2,BR,1100,1350,250,3,7,0,0,2
Pri_ET_Study2_24,110,2,22,BR,3,4,1,2,BL,1392,1575,183,4,7,0,0,1
Pri_ET_Study2_24,110,2,22,BR,3,4,1,2,TR,1758,2008,250,5,7,0,0,4
Pri_ET_Study2_24,111,4,5,BL,3,1,4,2,BL,0,258,258,1,7,0,0,4
Pri_ET_Study2_24,111,4,5,BL,3,1,4,2,TR,483,950,467,2,7,0,0,1
Pri_ET_Study2_24,111,4,5,BL,3,1,4,2,TL,991,1483,492,3,7,0,0,3
Pri_ET_Study2_24,111,4,5,BL,3,1,4,2,BR,1574,1841,267,4,7,0,0,2
Pri_ET_Study2_24,112,3,65,BL,4,2,3,1,TL,0,308,308,1,7,0,0,4
Pri_ET_Study2_24,112,3,65,BL,4,2,3,1,BL,516,933,417,2,7,0,0,3
Pri_ET_Study2_24,112,3,65,BL,4,2,3,1,BR,1075,1225,150,3,7,0,0,1
Pri_ET_Study2_24,112,3,65,BL,4,2,3,1,TR,1283,1825,542,4,7,0,0,2
Pri_ET_Study2_24,113,1,12,BL,3,2,1,4,BR,0,275,275,1,7,0,0,4
Pri_ET_Study2_24,113,1,12,BL,3,2,1,4,TL,458,766,308,2,7,0,0,3
Pri_ET_Study2_24,113,1,12,BL,3,2,1,4,TR,800,1158,358,3,7,0,0,2
Pri_ET_Study2_24,113,1,12,BL,3,2,1,4,TL,1341,1541,200,4,7,0,0,3
Pri_ET_Study2_24,113,1,12,BL,3,2,1,4,TR,1591,1950,359,5,7,0,0,2
Pri_ET_Study2_24,114,1,25,BL,3,4,1,2,TR,0,341,341,1,7,0,0,4
Pri_ET_Study2_24,114,1,25,BL,3,4,1,2,TL,383,908,525,2,7,0,0,3
Pri_ET_Study2_24,114,1,25,BL,3,4,1,2,BR,974,1491,517,3,7,0,0,2
Pri_ET_Study2_24,115,2,61,BR,3,4,1,2,TR,133,391,258,1,7,0,0,4
Pri_ET_Study2_24,115,2,61,BR,3,4,1,2,BL,600,1058,458,2,7,0,0,1
Pri_ET_Study2_24,115,2,61,BR,3,4,1,2,TL,1108,1466,358,3,7,0,0,3
Pri_ET_Study2_24,115,2,61,BR,3,4,1,2,BR,1516,1891,375,4,7,0,0,2
Pri_ET_Study2_24,116,4,33,BR,1,3,2,4,BR,0,250,250,1,7,0,0,4
Pri_ET_Study2_24,116,4,33,BR,1,3,2,4,BL,492,758,266,2,7,0,0,2
Pri_ET_Study2_24,116,4,33,BR,1,3,2,4,TR,1075,1525,450,3,7,0,0,3
Pri_ET_Study2_24,116,4,33,BR,1,3,2,4,TL,1575,1950,375,4,7,0,0,1
Pri_ET_Study2_24,117,4,14,BL,1,2,4,3,BL,0,358,358,1,7,0,0,4
Pri_ET_Study2_24,117,4,14,BL,1,2,4,3,TR,441,858,417,2,7,0,0,2
Pri_ET_Study2_24,117,4,14,BL,1,2,4,3,BR,1050,1433,383,3,7,0,0,3
Pri_ET_Study2_24,117,4,14,BL,1,2,4,3,TR,1525,1825,300,4,7,0,0,2
Pri_ET_Study2_24,118,4,109,BR,3,2,1,4,BR,0,291,291,1,7,0,0,4
Pri_ET_Study2_24,118,4,109,BR,3,2,1,4,TL,350,874,524,2,7,0,0,3
Pri_ET_Study2_24,118,4,109,BR,3,2,1,4,TR,924,1433,509,3,7,0,0,2
Pri_ET_Study2_24,118,4,109,BR,3,2,1,4,BL,1483,2008,525,4,7,0,0,1
Pri_ET_Study2_24,119,2,2,TR,3,2,1,4,BR,0,449,449,1,7,0,0,4
Pri_ET_Study2_24,119,2,2,TR,3,2,1,4,TL,641,1149,508,2,7,0,0,3
Pri_ET_Study2_24,119,2,2,TR,3,2,1,4,TR,1183,1641,458,3,7,0,0,2
Pri_ET_Study2_24,119,2,2,TR,3,2,1,4,BL,1691,1883,192,4,7,0,0,1
Pri_ET_Study2_24,120,2,8,TR,3,2,4,1,BL,0,367,367,1,7,0,0,4
Pri_ET_Study2_24,120,2,8,TR,3,2,4,1,TL,575,867,292,2,7,0,0,3
Pri_ET_Study2_24,120,2,8,TR,3,2,4,1,TR,909,1533,624,3,7,0,0,2
Pri_ET_Study2_24,120,2,8,TR,3,2,4,1,BR,1583,1775,192,4,7,0,0,1
Pri_ET_Study2_24,120,2,8,TR,3,2,4,1,TR,1833,2008,175,5,7,0,0,2
Pri_ET_Study2_24,121,1,9,TR,2,1,3,4,BR,0,433,433,1,7,0,0,4
Pri_ET_Study2_24,121,1,9,TR,2,1,3,4,BL,833,1258,425,2,7,0,0,3
Pri_ET_Study2_24,121,1,9,TR,2,1,3,4,TL,1300,1475,175,3,7,0,0,2
Pri_ET_Study2_24,121,1,9,TR,2,1,3,4,TR,1517,1692,175,4,7,0,0,1
Pri_ET_Study2_24,121,1,9,TR,2,1,3,4,TL,1733,1917,184,5,7,0,0,2
Pri_ET_Study2_24,122,3,5,TL,3,1,2,4,BR,0,283,283,1,7,0,0,4
Pri_ET_Study2_24,122,3,5,TL,3,1,2,4,TL,467,758,291,2,7,0,0,3
Pri_ET_Study2_24,122,3,5,TL,3,1,2,4,TR,825,1708,883,3,7,0,0,1
Pri_ET_Study2_24,122,3,5,TL,3,1,2,4,BL,1767,1950,183,4,7,0,0,2
Pri_ET_Study2_24,123,2,113,BR,1,3,4,2,BL,166,316,150,1,7,0,0,4
Pri_ET_Study2_24,123,2,113,BR,1,3,4,2,TR,508,1108,600,2,7,0,0,3
Pri_ET_Study2_24,123,2,113,BR,1,3,4,2,TL,1141,1300,159,3,7,0,0,1
Pri_ET_Study2_24,123,2,113,BR,1,3,4,2,BR,1358,1525,167,4,7,0,0,2
Pri_ET_Study2_24,123,2,113,BR,1,3,4,2,BL,1566,1775,209,5,7,0,0,4
Pri_ET_Study2_24,124,4,9,TR,2,4,1,3,TR,0,617,617,1,7,0,0,4
Pri_ET_Study2_24,124,4,9,TR,2,4,1,3,TL,1100,1575,475,2,7,0,0,2
Pri_ET_Study2_24,124,4,9,TR,2,4,1,3,TR,1617,2009,392,3,7,0,0,4
Pri_ET_Study2_24,125,1,24,TR,4,1,3,2,TL,58,516,458,1,7,0,0,4
Pri_ET_Study2_24,125,1,24,TR,4,1,3,2,BR,566,716,150,2,7,0,0,2
Pri_ET_Study2_24,125,1,24,TR,4,1,3,2,BL,750,941,191,3,7,0,0,3
Pri_ET_Study2_24,125,1,24,TR,4,1,3,2,BR,983,1608,625,4,7,0,0,2
Pri_ET_Study2_24,125,1,24,TR,4,1,3,2,TR,1658,1841,183,5,7,0,0,1
Pri_ET_Study2_24,126,4,30,BR,1,2,3,4,BR,0,259,259,1,7,0,0,4
Pri_ET_Study2_24,126,4,30,BR,1,2,3,4,BL,484,817,333,2,7,0,0,3
Pri_ET_Study2_24,126,4,30,BR,1,2,3,4,TL,867,1142,275,3,7,0,0,1
Pri_ET_Study2_24,126,4,30,BR,1,2,3,4,TR,1267,1850,583,4,7,0,0,2
Pri_ET_Study2_24,127,2,61,BR,3,1,4,2,BL,0,242,242,1,7,0,0,4
