device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,trial,trial_phase,pp_TS
1015582363,14177338907,"(0.5027763843536377, 0.6405671834945679)","(-3.167327880859375, 96.05867004394531, -5.559999942779541)",1,3.767913818359375,1,"(-60.8176383972168, -3.0710484981536865, 639.2640991210938)","(0.635909914970398, 0.5068629384040833, 0.46421366930007935)",1,"(0.512569010257721, 0.6310324668884277)","(1.93524169921875, 98.853271484375, -5.559999942779541)",1,3.5899810791015625,1,"(5.400712966918945, -4.214338779449463, 641.3867797851562)","(0.48797088861465454, 0.5093866586685181, 0.4712892770767212)",1,1,1,14176.6330992
1015590680,14177347224,"(0.5024755001068115, 0.6447165012359619)","(-3.3240966796875, 94.842529296875, -5.559999942779541)",1,nan,0,"(-60.799560546875, -3.1040728092193604, 639.2387084960938)","(0.6358749270439148, 0.5069369673728943, 0.4641290307044983)",1,"(0.5125744342803955, 0.6444981694221497)","(1.938079833984375, 94.90650939941406, -5.559999942779541)",1,nan,0,"(5.4369611740112305, -4.2511444091796875, 641.214599609375)","(0.487886905670166, 0.5094711780548096, 0.47071534395217896)",1,1,1,14176.6330992
1015599015,14177355560,"(0.5027048587799072, 0.6479451656341553)","(-3.20458984375, 93.89620971679688, -5.559999942779541)",1,nan,0,"(-60.85657501220703, -3.131396770477295, 639.280029296875)","(0.6359935402870178, 0.5069975852966309, 0.4642667770385742)",1,"(0.5085069537162781, 0.6560176610946655)","(-0.18133544921875, 91.53018188476562, -5.559999942779541)",1,nan,0,"(5.3942484855651855, -4.282039165496826, 641.083984375)","(0.48797962069511414, 0.5095419883728027, 0.4702799618244171)",1,1,1,14176.6330992
1015607351,14177363896,"(0.504123330116272, 0.6515748500823975)","(-2.465484619140625, 92.83236694335938, -5.559999942779541)",1,3.7731781005859375,1,"(-60.83305740356445, -3.1627280712127686, 639.3814697265625)","(0.635919451713562, 0.5070664882659912, 0.4646048843860626)",1,"(0.5113101005554199, 0.6514275074005127)","(1.279266357421875, 92.87554931640625, -5.559999942779541)",1,3.7882232666015625,1,"(5.42822265625, -4.317326068878174, 640.8829345703125)","(0.48790013790130615, 0.5096235871315002, 0.4696097671985626)",1,1,1,14176.6330992
1015615680,14177372226,"(0.5040983557701111, 0.6509156227111816)","(-2.478485107421875, 93.02557373046875, -5.559999942779541)",1,nan,0,"(-60.81960678100586, -3.1692495346069336, 639.380615234375)","(0.6358895301818848, 0.5070810914039612, 0.4646020531654358)",1,"(0.5106177926063538, 0.6526574492454529)","(0.918548583984375, 92.51506042480469, -5.559999942779541)",1,nan,0,"(5.443234920501709, -4.33820915222168, 640.591552734375)","(0.48786115646362305, 0.5096745491027832, 0.46863850951194763)",1,1,1,14176.6330992
1015624023,14177380569,"(0.5026243925094604, 0.6596415638923645)","(-3.24652099609375, 90.46803283691406, -5.559999942779541)",1,nan,0,"(-60.87217712402344, -3.21747088432312, 639.4284057617188)","(0.6359968781471252, 0.5071882605552673, 0.464761346578598)",1,"(0.5106306672096252, 0.6526675224304199)","(0.925262451171875, 92.51210021972656, -5.559999942779541)",1,nan,0,"(5.386699676513672, -4.358343601226807, 640.3424682617188)","(0.48798254132270813, 0.5097232460975647, 0.46780821681022644)",1,1,1,14176.6330992
1015632359,14177388906,"(0.5030305981636047, 0.6617772579193115)","(-3.03485107421875, 89.84207153320312, -5.559999942779541)",1,3.83843994140625,1,"(-60.87152862548828, -3.2308452129364014, 639.5179443359375)","(0.6359763741493225, 0.5072171688079834, 0.4650598168373108)",1,"(0.5082367658615112, 0.6452614068984985)","(-0.322113037109375, 94.68281555175781, -5.559999942779541)",1,3.6799468994140625,1,"(5.4127020835876465, -4.3731560707092285, 640.0721435546875)","(0.4879194498062134, 0.5097603797912598, 0.4669071435928345)",1,1,1,14176.6330992
1015640688,14177397235,"(0.5001527667045593, 0.6611812114715576)","(-4.534393310546875, 90.01676940917969, -5.559999942779541)",1,nan,0,"(-60.859256744384766, -3.2338085174560547, 639.511962890625)","(0.6359502077102661, 0.5072238445281982, 0.4650398790836334)",1,"(0.5083943605422974, 0.641898512840271)","(-0.239990234375, 95.66847229003906, -5.559999942779541)",1,nan,0,"(5.420684337615967, -4.380049705505371, 639.7317504882812)","(0.4878951907157898, 0.509781002998352, 0.46577250957489014)",1,1,1,14176.6330992
1015649021,14177405568,"(0.4995187520980835, 0.6704901456832886)","(-4.86474609375, 87.28834533691406, -5.559999942779541)",1,nan,0,"(-60.92147445678711, -3.259450674057007, 639.5597534179688)","(0.6360790729522705, 0.5072805881500244, 0.46519917249679565)",1,"(0.5090309381484985, 0.6381324529647827)","(0.091705322265625, 96.77229309082031, -5.559999942779541)",1,nan,0,"(5.362648963928223, -4.3832621574401855, 639.4842529296875)","(0.4880201518535614, 0.5097919702529907, 0.46494752168655396)",1,1,1,14176.6330992
1015657355,14177413903,"(0.5006173253059387, 0.6538996696472168)","(-4.292327880859375, 92.15097045898438, -5.559999942779541)",1,3.8338775634765625,1,"(-60.91489791870117, -3.2706658840179443, 639.648193359375)","(0.6360455751419067, 0.5073046088218689, 0.46549397706985474)",1,"(0.5114375948905945, 0.6348477005958557)","(1.345703125, 97.73504638671875, -5.559999942779541)",1,3.7620697021484375,1,"(5.3796772956848145, -4.395383834838867, 639.269775390625)","(0.48797807097435, 0.5098223090171814, 0.46423259377479553)",1,1,1,14176.6330992
1015665688,14177422236,"(0.49770572781562805, 0.6585144996643066)","(-5.8094482421875, 90.79837036132812, -5.559999942779541)",1,nan,0,"(-60.90596008300781, -3.2760956287384033, 639.6509399414062)","(0.6360250115394592, 0.5073167085647583, 0.46550312638282776)",1,"(0.5154786109924316, 0.6333713531494141)","(3.451324462890625, 98.16775512695312, -5.559999942779541)",1,nan,0,"(5.387146949768066, -4.397940635681152, 638.9915771484375)","(0.48795613646507263, 0.5098323225975037, 0.46330526471138)",1,1,1,14176.6330992
1015674019,14177430568,"(0.49758389592170715, 0.65848708152771)","(-5.8729248046875, 90.80641174316406, -5.559999942779541)",1,nan,0,"(-60.99080276489258, -3.2938272953033447, 639.6981811523438)","(0.6362044215202332, 0.5073557496070862, 0.46566060185432434)",1,"(0.515488862991333, 0.633609414100647)","(3.4566650390625, 98.09797668457031, -5.559999942779541)",1,nan,0,"(5.320211410522461, -4.398719787597656, 638.8177490234375)","(0.4881025552749634, 0.509836733341217, 0.46272581815719604)",1,1,1,14176.6330992
1015682342,14177438892,"(0.5003621578216553, 0.6545938849449158)","(-4.425262451171875, 91.94749450683594, -5.559999942779541)",1,3.8111724853515625,1,"(-60.97151184082031, -3.2974894046783447, 639.7559814453125)","(0.6361490488052368, 0.5073632597923279, 0.4658532738685608)",1,"(0.5124325752258301, 0.6380539536476135)","(1.864166259765625, 96.79530334472656, -5.559999942779541)",1,3.636260986328125,1,"(5.334946632385254, -4.405886173248291, 638.6952514648438)","(0.48806729912757874, 0.5098546743392944, 0.46231749653816223)",1,1,1,14176.6330992
1015690672,14177447222,"(0.5030298233032227, 0.6623626351356506)","(-3.035247802734375, 89.67050170898438, -5.559999942779541)",1,nan,0,"(-60.976802825927734, -3.2947075366973877, 639.70849609375)","(0.6361709833145142, 0.5073575973510742, 0.46569499373435974)",1,"(0.5108110904693604, 0.6438004970550537)","(1.019256591796875, 95.11100769042969, -5.559999942779541)",1,nan,0,"(5.335453510284424, -4.406025409698486, 638.5236206054688)","(0.4880629777908325, 0.5098575949668884, 0.46174541115760803)",1,1,1,14176.6330992
1015699008,14177455559,"(0.5012302398681641, 0.6639339327812195)","(-3.97296142578125, 89.20994567871094, -5.559999942779541)",1,nan,0,"(-61.04872131347656, -3.30024790763855, 639.6951293945312)","(0.6363344192504883, 0.507370114326477, 0.46565043926239014)",1,"(0.5109285116195679, 0.6442092657089233)","(1.0804443359375, 94.99119567871094, -5.559999942779541)",1,nan,0,"(5.282381057739258, -4.405806541442871, 638.4943237304688)","(0.4881811738014221, 0.5098575949668884, 0.46164774894714355)",1,1,1,14176.6330992
1015707350,14177463901,"(0.4999064803123474, 0.6452200412750244)","(-4.6627197265625, 94.69493103027344, -5.559999942779541)",1,3.812255859375,1,"(-61.0415153503418, -3.297147035598755, 639.7000122070312)","(0.636317253112793, 0.5073631405830383, 0.4656667113304138)",1,"(0.5125178098678589, 0.6592389345169067)","(1.9085693359375, 90.58604431152344, -5.559999942779541)",1,3.61749267578125,1,"(5.259166717529297, -4.430895805358887, 638.5026245117188)","(0.4882332682609558, 0.5099135637283325, 0.46167540550231934)",1,1,1,14176.6330992
1015715671,14177472223,"(0.49961891770362854, 0.6457090973854065)","(-4.81256103515625, 94.55158996582031, -5.559999942779541)",1,nan,0,"(-61.02339553833008, -3.2795703411102295, 639.6213989257812)","(0.6362935304641724, 0.5073248147964478, 0.4654046595096588)",1,"(0.5144985318183899, 0.6561901569366455)","(2.940643310546875, 91.47962951660156, -5.559999942779541)",1,nan,0,"(5.298576831817627, -4.413488388061523, 638.441162109375)","(0.4881439507007599, 0.5098755955696106, 0.4614705443382263)",1,1,1,14176.6330992
1015724016,14177480568,"(0.4993705451488495, 0.6557674407958984)","(-4.94195556640625, 91.60353088378906, -5.559999942779541)",1,nan,0,"(-61.08390426635742, -3.262204885482788, 639.5829467773438)","(0.636436939239502, 0.5072864294052124, 0.46527647972106934)",1,"(0.5167693495750427, 0.6525412797927856)","(4.1239013671875, 92.54910278320312, -5.559999942779541)",1,nan,0,"(5.240832805633545, -4.410002708435059, 638.481689453125)","(0.48827388882637024, 0.5098671913146973, 0.46160563826560974)",1,1,1,14176.6330992
1015732337,14177488888,"(0.5003148317337036, 0.6543775796890259)","(-4.449951171875, 92.01089477539062, -5.559999942779541)",1,3.798431396484375,1,"(-61.0742073059082, -3.2546045780181885, 639.5719604492188)","(0.6364176273345947, 0.5072696208953857, 0.46523988246917725)",1,"(0.5169587135314941, 0.6441690921783447)","(4.222564697265625, 95.00297546386719, -5.559999942779541)",1,3.7429962158203125,1,"(5.25425910949707, -4.401197910308838, 638.5301513671875)","(0.4882447421550751, 0.5098466873168945, 0.46176716685295105)",1,1,1,14176.6330992
1015740679,14177497226,"(0.4991990923881531, 0.655010461807251)","(-5.03131103515625, 91.82539367675781, -5.559999942779541)",1,nan,0,"(-61.053165435791016, -3.2045867443084717, 639.4697265625)","(0.6363924145698547, 0.5071590542793274, 0.46489909291267395)",1,"(0.5162433981895447, 0.6409389972686768)","(3.849822998046875, 95.94970703125, -5.559999942779541)",1,nan,0,"(5.266346454620361, -4.378361701965332, 638.4811401367188)","(0.4882167875766754, 0.5097963809967041, 0.4616037905216217)",1,1,1,14176.6330992
1015749013,14177505557,"(0.49579453468322754, 0.6538320779800415)","(-6.8052978515625, 92.1707763671875, -5.559999942779541)",1,nan,0,"(-61.121089935302734, -3.1901533603668213, 639.4136352539062)","(0.6365561485290527, 0.5071274042129517, 0.46471211314201355)",1,"(0.5161167979240417, 0.6394947171211243)","(3.78387451171875, 96.37301635742188, -5.559999942779541)",1,nan,0,"(5.205738544464111, -4.346027851104736, 638.4992065429688)","(0.4883527457714081, 0.5097237825393677, 0.46166402101516724)",1,1,1,14176.6330992
1015757344,14177513885,"(0.49620017409324646, 0.6541911959648132)","(-6.59393310546875, 92.06552124023438, -5.559999942779541)",1,3.8164520263671875,1,"(-61.08539581298828, -3.147580146789551, 639.3854370117188)","(0.6364823579788208, 0.507032573223114, 0.46461811661720276)",1,"(0.5039008855819702, 0.6590372920036316)","(-2.581390380859375, 90.6451416015625, -5.559999942779541)",1,3.6870880126953125,1,"(5.232728958129883, -4.30613899230957, 638.5167846679688)","(0.4882926642894745, 0.509634256362915, 0.46172261238098145)",1,1,1,14176.6330992
1015765666,14177522200,"(0.49990320205688477, 0.6503044962882996)","(-4.6644287109375, 93.20469665527344, -5.559999942779541)",1,nan,0,"(-61.07191467285156, -3.0948688983917236, 639.2633666992188)","(0.6364783048629761, 0.5069161653518677, 0.46421122550964355)",1,"(0.5036919713020325, 0.6507514715194702)","(-2.69024658203125, 93.07369995117188, -5.559999942779541)",1,nan,0,"(5.24167013168335, -4.254781246185303, 638.43505859375)","(0.48827117681503296, 0.5095205307006836, 0.4614501893520355)",1,1,1,14176.6330992
1015773998,14177530532,"(0.4976145327091217, 0.6537524461746216)","(-5.856964111328125, 92.19412231445312, -5.559999942779541)",1,nan,0,"(-61.12351989746094, -3.0457639694213867, 639.2056884765625)","(0.636605978012085, 0.5068070292472839, 0.46401897072792053)",1,"(0.5116504430770874, 0.6465118527412415)","(1.456634521484375, 94.31631469726562, -5.559999942779541)",1,nan,0,"(5.181087493896484, -4.183648109436035, 638.4198608398438)","(0.4884064495563507, 0.5093616247177124, 0.46139952540397644)",1,1,1,14176.6330992
1015782336,14177538870,"(0.4993184208869934, 0.6593790054321289)","(-4.9691162109375, 90.54498291015625, -5.559999942779541)",1,3.8119354248046875,1,"(-61.08481216430664, -2.9623794555664062, 639.1795654296875)","(0.63652503490448, 0.5066209435462952, 0.4639318883419037)",1,"(0.5134556293487549, 0.645523190498352)","(2.397247314453125, 94.6060791015625, -5.559999942779541)",1,3.64959716796875,1,"(5.219768524169922, -4.099186420440674, 638.4072875976562)","(0.48831966519355774, 0.509172797203064, 0.46135762333869934)",1,1,1,14176.6330992
1015790664,14177547198,"(0.5002416968345642, 0.6616682410240173)","(-4.488037109375, 89.8740234375, -5.559999942779541)",1,nan,0,"(-61.07314682006836, -2.8318145275115967, 639.0716552734375)","(0.6365220546722412, 0.5063301920890808, 0.4635721743106842)",1,"(0.509962260723114, 0.6401236653327942)","(0.57696533203125, 96.18867492675781, -5.559999942779541)",1,nan,0,"(5.237265586853027, -3.9717235565185547, 638.2974243164062)","(0.48827847838401794, 0.5088890790939331, 0.46099141240119934)",1,1,1,14176.6330992
1015798999,14177555533,"(0.5006123185157776, 0.6641330718994141)","(-4.294921875, 89.15158081054688, -5.559999942779541)",1,nan,0,"(-61.13892364501953, -2.6051547527313232, 639.0352172851562)","(0.6366768479347229, 0.5058238506317139, 0.46345072984695435)",1,"(0.51118004322052, 0.6435690522193909)","(1.211517333984375, 95.1788330078125, -5.559999942779541)",1,nan,0,"(5.16890287399292, -3.7140190601348877, 638.2574462890625)","(0.48843076825141907, 0.5083128809928894, 0.46085816621780396)",1,1,1,14176.6330992
1015807342,14177563876,"(0.4883081614971161, 0.6213086843490601)","(-10.706161499023438, 101.70329284667969, -5.559999942779541)",1,3.7963104248046875,1,"(-61.10976791381836, -2.298353433609009, 639.0278930664062)","(0.6366132497787476, 0.5051380395889282, 0.4634263217449188)",1,"(0.5128107666969299, 0.64419025182724)","(2.06121826171875, 94.99676513671875, -5.559999942779541)",1,3.56317138671875,1,"(5.14061975479126, -3.3869364261627197, 638.2229614257812)","(0.4884934425354004, 0.5075811743736267, 0.4607432186603546)",1,1,1,14176.6330992
1015815672,14177572207,"(0.4613890051841736, 0.5131698846817017)","(-24.732711791992188, 133.39845275878906, -5.559999942779541)",1,nan,0,"(-61.07797622680664, -1.9808865785598755, 638.8726196289062)","(0.6365753412246704, 0.5044293999671936, 0.4629087448120117)",1,"(0.5044968128204346, 0.5552073121070862)","(-2.2708740234375, 121.07740783691406, -5.559999942779541)",1,nan,0,"(5.074821949005127, -3.0896005630493164, 637.5220947265625)","(0.48862823843955994, 0.506923258304596, 0.4584069848060608)",1,1,1,14176.6330992
1015824006,14177580541,"(0.4614088535308838, 0.5133897066116333)","(-24.722366333007812, 133.33401489257812, -5.559999942779541)",1,nan,0,"(-61.085506439208984, -1.7236381769180298, 638.7515258789062)","(0.6366180777549744, 0.5038549304008484, 0.4625050723552704)",1,"(0.4944428503513336, 0.4821699857711792)","(-7.509613037109375, 142.4844207763672, -5.559999942779541)",1,nan,0,"(5.004562854766846, -2.7677650451660156, 637.1405639648438)","(0.4887789785861969, 0.5062057971954346, 0.4571352005004883)",1,1,1,14176.6330992
1015832331,14177588865,"(0.47123807668685913, 0.4697030782699585)","(-19.600723266601562, 146.13844299316406, -5.559999942779541)",1,3.7622528076171875,1,"(-61.013648986816406, -1.4931797981262207, 638.5084228515625)","(0.6365092992782593, 0.5033407807350159, 0.46169474720954895)",1,"(0.4887641668319702, 0.4571848511695862)","(-10.468551635742188, 149.8074951171875, -5.559999942779541)",1,3.70233154296875,1,"(5.052021026611328, -2.562167167663574, 637.11865234375)","(0.4886721670627594, 0.505744993686676, 0.4570621848106384)",1,1,1,14176.6330992
1015840671,14177597203,"(0.48282939195632935, 0.47528156638145447)","(-13.560928344726562, 144.50340270996094, -5.559999942779541)",1,nan,0,"(-60.98212814331055, -1.3050378561019897, 638.2503662109375)","(0.636493980884552, 0.5029210448265076, 0.4608345627784729)",1,"(0.48707449436187744, 0.47233831882476807)","(-11.348968505859375, 145.36605834960938, -5.559999942779541)",1,nan,0,"(5.104006767272949, -2.3905205726623535, 637.05029296875)","(0.4885543882846832, 0.5053606629371643, 0.4568343162536621)",1,1,1,14176.6330992
1015849004,14177605535,"(0.4840840697288513, 0.4938492774963379)","(-12.90716552734375, 139.06126403808594, -5.559999942779541)",1,nan,0,"(-60.99171829223633, -1.1171976327896118, 638.0399780273438)","(0.6365604400634766, 0.5025014281272888, 0.46013325452804565)",1,"(0.4864048957824707, 0.4607829451560974)","(-11.6978759765625, 148.75289916992188, -5.559999942779541)",1,nan,0,"(5.1017746925354, -2.1700196266174316, 637.0125732421875)","(0.48855870962142944, 0.5048664808273315, 0.4567085802555084)",1,1,1,14176.6330992
1015857338,14177613868,"(0.4851060211658478, 0.5004584789276123)","(-12.374664306640625, 137.12411499023438, -5.559999942779541)",1,3.77044677734375,1,"(-60.95682144165039, -0.9012068510055542, 638.1050415039062)","(0.6364684104919434, 0.502017617225647, 0.4603501260280609)",1,"(0.4879032075405121, 0.4863468110561371)","(-10.917160034179688, 141.2602081298828, -5.559999942779541)",1,3.7665557861328125,1,"(5.153623104095459, -1.9694770574569702, 637.0321655273438)","(0.4884427785873413, 0.5044166445732117, 0.45677387714385986)",1,1,1,14176.6330992
1015865657,14177622186,"(0.48051708936691284, 0.4986514747142792)","(-14.765792846679688, 137.65374755859375, -5.559999942779541)",1,nan,0,"(-60.92497634887695, -0.6836905479431152, 638.1231079101562)","(0.6363932490348816, 0.5015305876731873, 0.46041035652160645)",1,"(0.49180567264556885, 0.47175663709640503)","(-8.88372802734375, 145.5365447998047, -5.559999942779541)",1,nan,0,"(5.16490364074707, -1.7624711990356445, 636.9601440429688)","(0.4884161651134491, 0.5039528608322144, 0.456533819437027)",1,1,1,14176.6330992
1015873990,14177630517,"(0.48191648721694946, 0.49459782242774963)","(-14.03662109375, 138.84185791015625, -5.559999942779541)",1,nan,0,"(-60.941368103027344, -0.5043655633926392, 638.2285766601562)","(0.6364073753356934, 0.5011289119720459, 0.4607619345188141)",1,"(0.491718053817749, 0.4719301760196686)","(-8.92938232421875, 145.48568725585938, -5.559999942779541)",1,nan,0,"(5.134689807891846, -1.5355719327926636, 636.9608764648438)","(0.4884839653968811, 0.5034439563751221, 0.45653626322746277)",1,1,1,14176.6330992
1015882326,14177638853,"(0.4839528799057007, 0.482552170753479)","(-12.97552490234375, 142.37240600585938, -5.559999942779541)",1,3.76422119140625,1,"(-60.921443939208984, -0.31517675518989563, 638.3779296875)","(0.6363309025764465, 0.5007053017616272, 0.46125975251197815)",1,"(0.49240002036094666, 0.4634113311767578)","(-8.57403564453125, 147.98252868652344, -5.559999942779541)",1,3.650421142578125,1,"(5.181419372558594, -1.3501306772232056, 637.0562133789062)","(0.48838087916374207, 0.503027617931366, 0.45685404539108276)",1,1,2,14177.6485203
1015890656,14177647183,"(0.4827868938446045, 0.48437488079071045)","(-13.583084106445312, 141.8381805419922, -5.559999942779541)",1,nan,0,"(-60.90025329589844, -0.16207464039325714, 638.4573974609375)","(0.6362665295600891, 0.5003626346588135, 0.4615246653556824)",1,"(0.49010226130485535, 0.47055262327194214)","(-9.771316528320312, 145.88943481445312, -5.559999942779541)",1,nan,0,"(5.1924662590026855, -1.2079527378082275, 637.0878295898438)","(0.48835667967796326, 0.5027086734771729, 0.45695942640304565)",1,1,2,14177.6485203
1015898991,14177655518,"(0.4806405305862427, 0.47869956493377686)","(-14.701461791992188, 143.5015869140625, -5.559999942779541)",1,nan,0,"(-60.921607971191406, -0.044709451496601105, 638.6095581054688)","(0.6362817883491516, 0.5001000165939331, 0.46203187108039856)",1,"(0.4891352653503418, 0.4865139424800873)","(-10.275177001953125, 141.2112274169922, -5.559999942779541)",1,nan,0,"(5.157639026641846, -1.0526025295257568, 637.2030639648438)","(0.48843687772750854, 0.5023598670959473, 0.45734354853630066)",1,1,2,14177.6485203
1015907325,14177663852,"(0.479427695274353, 0.48948943614959717)","(-15.33343505859375, 140.339111328125, -5.559999942779541)",1,3.7607269287109375,1,"(-60.895870208740234, 0.06815048307180405, 638.80419921875)","(0.6361827254295349, 0.4998475909233093, 0.4626806676387787)",1,"(0.4890691041946411, 0.48832112550735474)","(-10.309661865234375, 140.68154907226562, -5.559999942779541)",1,3.7038421630859375,1,"(5.201595783233643, -0.9524930119514465, 637.3206176757812)","(0.48834049701690674, 0.5021350383758545, 0.4577353894710541)",1,1,2,14177.6485203
1015915655,14177672182,"(0.48417365550994873, 0.48958319425582886)","(-12.860488891601562, 140.31163024902344, -5.559999942779541)",1,nan,0,"(-60.887115478515625, 0.1493079960346222, 638.9426879882812)","(0.6361336708068848, 0.4996661841869354, 0.4631423056125641)",1,"(0.48917949199676514, 0.4773927927017212)","(-10.25213623046875, 143.8845977783203, -5.559999942779541)",1,nan,0,"(5.212156772613525, -0.8766577243804932, 637.350341796875)","(0.4883173406124115, 0.5019649863243103, 0.45783448219299316)",1,1,2,14177.6485203
1015923986,14177680513,"(0.4833432137966156, 0.49015727639198303)","(-13.293197631835938, 140.14337158203125, -5.559999942779541)",1,nan,0,"(-60.917667388916016, 0.1884962022304535, 639.176025390625)","(0.6361522078514099, 0.49957871437072754, 0.46392008662223816)",1,"(0.49016788601875305, 0.45721936225891113)","(-9.73712158203125, 149.79737854003906, -5.559999942779541)",1,nan,0,"(5.186340808868408, -0.790208637714386, 637.4382934570312)","(0.48837682604789734, 0.5017709732055664, 0.4581276476383209)",1,1,2,14177.6485203
1015932331,14177688857,"(0.47879332304000854, 0.47100913524627686)","(-15.663970947265625, 145.75563049316406, -5.559999942779541)",1,3.776763916015625,1,"(-60.90140914916992, 0.22104284167289734, 639.4822387695312)","(0.6360507011413574, 0.4995062053203583, 0.46494078636169434)",1,"(0.4884894788265228, 0.45529013872146606)","(-10.611679077148438, 150.36282348632812, -5.559999942779541)",1,3.7274322509765625,1,"(5.225196838378906, -0.7762721180915833, 637.5361328125)","(0.48829153180122375, 0.5017394423484802, 0.4584537744522095)",1,1,2,14177.6485203
1015940663,14177697189,"(0.4803087115287781, 0.4773998260498047)","(-14.874359130859375, 143.88253784179688, -5.559999942779541)",1,nan,0,"(-60.887638092041016, 0.22092799842357635, 639.7230224609375)","(0.6359687447547913, 0.4995066523551941, 0.46574342250823975)",1,"(0.4881402254104614, 0.4680708646774292)","(-10.793655395507812, 146.61683654785156, -5.559999942779541)",1,nan,0,"(5.238193988800049, -0.7666294574737549, 637.5472412109375)","(0.4882626235485077, 0.5017178058624268, 0.4584908187389374)",1,1,2,14177.6485203
1015948995,14177705520,"(0.4789053797721863, 0.48146581649780273)","(-15.6055908203125, 142.69081115722656, -5.559999942779541)",1,nan,0,"(-60.92068099975586, 0.19747529923915863, 640.0344848632812)","(0.6359763145446777, 0.499559223651886, 0.4667816162109375)",1,"(0.48818767070770264, 0.46820980310440063)","(-10.768936157226562, 146.57611083984375, -5.559999942779541)",1,nan,0,"(5.226169586181641, -0.7453442215919495, 637.6363525390625)","(0.4882912039756775, 0.5016698837280273, 0.45878782868385315)",1,1,2,14177.6485203
